"","Sporangia.r1","Sporangia.r2","Sporangia.r3","Zoospore.r1","Zoospore.r2","Zoospore.r3"
"Batde5_34852",66.115705031793,82.5379347601978,22.1795051497221,210.925900878976,229.398184232879,76.7109068870922
"Batde5_24113",67.8776096971503,42.7828330443871,36.581775068707,32.2942710909115,52.3440244869117,38.4462081606889
"Batde5_24114",440.044795226439,437.529231966641,354.705885528048,991.093459736648,1138.63882569409,970.286999092573
"Batde5_87526",119.789688205936,135.963163339214,204.586401157403,31.9090772178359,24.007888460428,144.259207115769
"Batde5_87527",12.5196077406061,12.8682297817733,14.654898225487,3.26575926047912,1.71959822286778,14.3830413079006
"Batde5_33115",14.7468751750757,18.3036671799583,29.3159500604139,2.44878076266808,1.82508229368015,18.1573785961605
"Batde5_87529",23.8289415213371,27.9736253424304,13.647333100198,15.0162668756147,13.4260822289175,18.9962200259822
"Batde5_87683",1496.123394267,1517.47647053006,2318.69902603919,378.985663259289,279.083476657138,1255.39148711362
"Batde5_87530",7.97853992668246,9.6982422964967,7.03252098345464,2.64231319753728,1.63955318753715,6.2003790199971
"Batde5_36850",37.1755206135153,31.240803821886,18.2121405282717,23.3295860929787,14.1045886952648,8.6544352057832
"Batde5_10486",38.6235583604205,23.427554064675,37.3172035184616,17.8339020744637,9.12729221118759,31.5196165921648
"Batde5_87881",25.0255713557829,38.0186057473283,22.0851254154519,68.7385356986904,75.7434461862794,53.5476374091368
"Batde5_87682",1.87174612176358,2.1827596291623,1.71909275797087,5.78665362205739,4.84763509090059,1.73680601962361
"Batde5_87681",45.459230029086,22.9028106978529,35.5509122593975,2.83659435620156,3.77541084472228,16.5723876468513
"Batde5_24123",2.82467509304683,1.55241499914709,8.61263762176042,0.888407340331332,0.755362056718626,3.97996311572007
"Batde5_24124",2.1867478294053,2.70364109641774,3.0617976007136,0.678981802643328,0.977881916018269,3.90538697009484
"Batde5_24125",15.2893760170823,15.4759378771554,9.68175825446505,13.5773797431754,17.2858274211612,18.1186827077798
"Batde5_87533",38.4097822298501,39.374955760052,35.5583204319193,4.48036795084893,2.34992412048602,19.366122959629
"Batde5_87678",7.23218185681513,3.99464677129226,5.55991175285485,0.95743922190142,0.135538239715006,4.22146352027228
"Batde5_87883",128.465799418987,169.979168911416,99.4795134190511,17.0256995246212,11.9518198377779,44.3838938435742
"Batde5_10556",67.1483470901334,51.9439087175812,52.3925391267132,13.1993494216515,11.4351351098825,33.4171080000989
"Batde5_36851",27.3356051879362,28.4262425630198,36.3901050528854,8.48757601766001,5.00578063782053,28.7510120096362
"Batde5_87535",92.6104094916382,89.7976233916355,135.596868853571,35.9880052769018,31.2498680298718,77.7562049039912
"Batde5_87536",302.719724463903,354.541492461318,299.154081099023,642.517045371487,667.242219263517,464.482339673932
"Batde5_87885",24.4793669109671,21.9957100972152,46.6504366219424,19.2919620657014,15.6602338187812,45.0360762361128
"Batde5_10491",20.416201380554,18.23193162541,8.24652871923023,19.3778809516363,17.0956149872855,9.85286498910255
"Batde5_87538",18.4060341959477,23.6913784043887,15.0594236291003,26.9844519783472,23.3509112663315,14.2330965287867
"Batde5_183",54.1763251413534,63.7166615421991,39.6576096901792,15.2965994988889,9.98387534170045,33.5592164936139
"Batde5_34859",72.5177083359991,84.0342704096716,39.9775519316094,48.9160205375399,40.2550263935589,34.1414468254889
"Batde5_87677",47.304355422636,44.2203375679307,21.8454597705173,14.1669402795894,7.29221978680825,15.2421371454109
"Batde5_87676",24.4591843632697,23.7687325050144,10.2513609892802,3.24330022431475,2.57867718513991,9.5215202967097
"Batde5_87675",40.6487273230064,55.3878096550115,18.2718897637203,5.66584204968487,5.40629468723181,8.39749987409525
"Batde5_87886",7.99782494310109,10.7142679325963,5.08205960845419,3.2591088253815,2.58459308551317,4.52773791918194
"Batde5_87887",2.30816828569206,3.76915129218048,1.68172932008789,0.617204948937077,0.325942854591196,1.67990585296404
"Batde5_10671",44.6240122887884,42.7887108456508,28.637876635427,9.84009145801059,11.4925277447517,35.3312149533468
"Batde5_24138",19.7128547817047,23.9745389965431,18.9771903277282,14.3699807722971,10.5162720214619,16.8948753586566
"Batde5_10878",79.1489923160125,88.0460460050261,78.7680805902985,45.6966825058264,31.8184155201882,59.146153812427
"Batde5_19314",2220.72415531828,1985.83557249927,3324.18155667321,680.485699994216,403.444209610646,2121.22912796836
"Batde5_6028",393.928199275087,278.969558872009,595.70498340112,216.411062279863,131.465568236027,332.069399008002
"Batde5_33120",206.755972917042,211.664084695194,298.599737413421,141.113407656839,90.6135335814468,169.200850855794
"Batde5_7646",649.405924939923,799.851113237694,1148.80232448608,929.30515491588,794.472976090233,752.623278041752
"Batde5_24144",40.6260692039956,33.9210238641932,55.8585453012298,40.6264596508426,37.2577997819233,46.6486177864625
"Batde5_87544",83.2395399113451,86.0286450198364,67.5965153935691,19.0399116208389,10.4030036060047,29.8745117357633
"Batde5_24146",12.9529477061016,14.9858558062202,10.7985212104649,2.01097589063643,0.416566850616255,5.49980597623205
"Batde5_24147",35.6981895056325,35.0322933171701,35.0001155216262,5.93276755887353,5.66111324057873,25.3515593849235
"Batde5_24148",10.3644976173951,10.8406237323123,6.82310792351322,3.77437133352065,1.26826320645734,9.08984276938174
"Batde5_10435",1797.0401941016,1497.2630168253,2211.51421573984,1048.71078493954,1165.50953258102,1357.81910965713
"Batde5_87669",19.5541287735331,16.7908721734233,18.685688590814,3.68789945392998,2.5353952992943,16.3377827728806
"Batde5_24151",75.3558732212718,82.9593766235852,61.033320711216,15.5717418897585,10.8744022249547,31.9136779206617
"Batde5_87545",230.978527492394,157.304245932085,171.921533627562,400.957045190633,393.556778310544,291.200004953763
"Batde5_16367",33.572044975263,37.4834550725417,50.1446169890476,6.21836225957969,3.50420265952018,21.7266003555449
"Batde5_87668",8.98920984293836,11.8639011914354,8.14679437868371,2.4729614109151,1.29648061072855,7.03405053039985
"Batde5_87892",0.753430778941422,0.96033198687769,1.46548598173131,0.554219869105075,0.465482575800513,0.18811618189015
"Batde5_24154",0.399901593558651,0.377647191108389,0.855285029628932,0.533716015074415,0,1.28158514979071
"Batde5_87666",0.721148970086775,2.23963190973229,1.2863332915138,0.536007388106979,0.203865369364175,1.79468749205833
"Batde5_87665",0.182222028447918,0,1.9246301826081,0.340731918362162,0,0.482784625547076
"Batde5_24156",1.54825793747235,1.5483199448737,1.02347030069933,3.52599349730477,2.58673682580236,0.169163508720624
"Batde5_24157",1.05004349588526,2.05289428249896,1.52495951289736,1.35071909136199,0.97792618730156,2.20893526131048
"Batde5_24158",0.37079441969642,0,1.68274676252093,0.310650120228843,0,0.777910288812896
"Batde5_87895",0,0,3.38862947234944,0,0,0
"Batde5_87663",9.46418797068098,31.6570908413621,19.4363674946146,27.917013016974,13.6846191245701,29.3478851870202
"Batde5_36854",25.7281703913442,26.2088824585626,10.743962216662,19.8013064580924,17.1764728739377,8.58634981627693
"Batde5_87662",1.88239925529676,2.84206746347192,2.79575384101088,0.755053906586355,0.704240332963366,1.04053706827848
"Batde5_1094",18.3787257852544,25.7130071000701,11.7908223096629,1.37226468651105,1.12685692786371,6.91789667637836
"Batde5_87896",25.3752123712976,16.0843939087958,81.1468816337574,20.1231567481269,19.4292559197809,104.809224452191
"Batde5_34866",268.217282173571,298.207519442535,162.993754834558,738.280973627076,696.483385915036,446.357272158634
"Batde5_87661",18.3441114829612,19.896107204602,15.0541863914818,5.26441450979704,4.74222443742755,9.22759612806765
"Batde5_87550",12.6068889460232,11.8729063142217,9.87779346577716,1.92304885463919,1.41462319816693,8.64478277530177
"Batde5_87660",0.985107649568396,0.720943851956878,0.367424391214246,0.104528014167004,0.0490864625239353,0.422063307619381
"Batde5_34867",1.88596576980232,1.88130324896225,0.192763742637523,0.694382306479355,0.441125809188082,0.295070063400842
"Batde5_34868",18.1866095524252,20.2589033088061,29.8885295228477,12.2934813650256,10.6131424816499,19.5290018882698
"Batde5_87659",9.59641925048355,9.78848775949642,11.1141803326748,6.27141410105927,4.75909545794396,9.33913742478515
"Batde5_87658",15.8231026962613,13.5850114195248,12.4648552423372,2.53758556939124,2.86589291649579,9.29302155023347
"Batde5_87657",5.38548799088272,5.11134475919232,4.88471583082096,1.87675510135078,0.882376099523899,3.14514601707405
"Batde5_10803",207.320528960075,173.549836610806,244.423723443615,38.1334489098417,24.4372729485976,159.722534164877
"Batde5_29862",5.94938890524067,6.03169803041308,1.17961465070108,3.67515820235687,1.75352525780548,0.273423891760713
"Batde5_87656",16.0381901542041,23.6611615571077,26.4956114636524,2.37243885083945,3.31003843835285,18.2494702545808
"Batde5_87897",20.4699619252478,23.4535569935238,19.3435535950423,58.7239155567221,62.2376517005372,39.6885108254993
"Batde5_87555",49.4172920597646,49.5317863168199,44.5761908923386,114.339308662374,118.137642942022,67.0483248780252
"Batde5_87898",15.7951817400929,17.2477651877825,11.3398122982445,6.47669001541902,4.98603574112243,10.5430382652118
"Batde5_19329",39.8332957399829,43.1319271281849,47.6041670248741,13.8825353733179,7.91780663627581,28.2475276522858
"Batde5_87655",32.8134409490166,55.4811644479255,10.3940498232261,4.2887233461277,1.12510666579737,10.0419437577441
"Batde5_19332",49.7293478911769,50.0679008191026,34.9404020690464,19.4693616317021,18.7829830456881,24.1277781791203
"Batde5_87558",26.301204502611,27.6013962136944,49.7364883605377,5.81862663135895,3.37813986555495,28.205056307661
"Batde5_24176",8.5541160428044,6.42757313797183,9.83137184911462,0.664706674103587,0.882835594203408,8.80217799613512
"Batde5_87559",21.4493360489708,19.3542680929911,18.1634764580303,3.23036853140874,2.53354710000726,12.8568952760557
"Batde5_87901",17.3793537705539,27.4990135712486,24.7931321468857,4.39551834518563,3.86759093447402,14.9592525172148
"Batde5_34872",85.6543075299884,93.2554677031896,102.266616810085,10.2642319303202,7.28878935539712,67.0379332255264
"Batde5_87561",61.1937606433114,63.6619659828817,51.9675248547834,76.2067505881733,68.6446866324802,61.1822035915959
"Batde5_24180",5.61855190346685,7.48178424666478,4.89184931969282,10.3906646194707,9.86699366302776,11.2395217909145
"Batde5_34873",68.8088609057607,73.4964062958984,113.220834956986,9.86313773697441,6.77795907570572,65.6469938632562
"Batde5_24182",33.6715251838849,29.0922925212444,23.5598759631454,10.7224206959183,8.3307031262643,25.5744116977746
"Batde5_36859",1658.25917055038,1480.73032020499,1348.42592781612,1712.89633267157,1564.14012226612,1652.65395640938
"Batde5_87564",11.6568375285845,15.8319803740638,61.9479684476071,4.27714801609425,3.46934143597593,29.7610941780358
"Batde5_87653",30.154633519753,18.0446242711749,94.116080018354,36.9713444664596,30.3841136592872,46.2617784909071
"Batde5_87652",12.2753573837094,0,79.2884457702658,16.2967432158955,18.2921140808231,34.7995282731762
"Batde5_10515",373.101312734633,373.810786919916,371.343143402049,566.267501926414,608.333955455415,515.914864274427
"Batde5_29868",99.2924645782681,99.1454813784098,226.185698464592,37.2040302758683,33.4441918023953,149.381798324098
"Batde5_10540",46.5617186988806,48.0513538507219,34.4539614135614,22.8016059157707,21.6034931009925,30.1209746443365
"Batde5_33126",64.8179618095865,71.5133971281304,141.365322521938,10.2414930480643,6.33863090871812,100.418279146741
"Batde5_19340",33.7937960524549,33.254671634543,51.8484916288763,9.62474261405497,5.61459887057177,29.1215878575671
"Batde5_87568",48.0932520296998,58.2907465329329,86.4306376475602,15.0741976903282,10.0043401499812,51.0449657094056
"Batde5_36862",124.974627230691,130.962907994316,157.946386122326,31.1931659045842,18.7443964500406,90.0740384756959
"Batde5_36863",1591.73789223899,1597.18516406311,436.946829721453,4935.77676960137,4541.82291489897,2618.25257126975
"Batde5_87570",15.5217691369857,19.0771142268849,48.4993180602606,7.09527050480152,5.44434074444559,20.154731553569
"Batde5_87571",20.955283916654,17.3063550134397,19.308626989587,17.1178406212244,14.7819426680385,14.7780437059525
"Batde5_87572",208.010484720837,224.498646868699,262.383697917253,244.912520035282,209.957669702842,204.613518460396
"Batde5_33130",91.0896557954322,67.9448130791941,93.4017732985568,115.07021277993,114.494013020836,92.0919202176932
"Batde5_36866",1441.64641059465,1449.95445108447,1448.66843878287,3596.9501043407,3319.37615356173,2488.84638618721
"Batde5_16384",513.725760235369,450.094505150875,891.612524571246,211.28261579084,152.735619634242,470.463361105337
"Batde5_34886",60.1975697101974,54.5465603780455,53.4459730573426,53.2893027009901,58.7087868284104,52.5866920500745
"Batde5_36867",123.341605496467,150.553642857207,125.66915643119,184.00237180862,205.272447582265,113.397344531036
"Batde5_87578",45.9009426356893,84.778194973611,55.1823521120217,4.28260345125331,4.14843774310667,22.4853709942874
"Batde5_16386",201.948913260081,205.251890214584,254.681079300146,39.5754732624692,21.6359265232955,131.819867880416
"Batde5_2224",38.4909468256391,35.5996046623522,42.6152715818535,8.56417083290331,7.44253704230585,38.4701459588104
"Batde5_33133",185.180185826748,144.288145191835,352.118119321266,23.2347652458983,14.9970167052055,201.354145441291
"Batde5_87907",230.494415550287,140.682669674016,238.12095206854,69.0414189373856,55.4189914378525,215.423304231498
"Batde5_24203",62.9703116138587,65.7878212094343,106.342899718569,9.50102810218563,6.3960923424782,47.5625673499401
"Batde5_24204",63.4440606323294,89.2803558776625,82.7549293140911,14.4932409836919,11.8042874410516,44.9405492761308
"Batde5_87581",29.2203477590074,32.6098128295809,22.5334706338981,49.3509076901429,50.4038410202675,30.9273141980532
"Batde5_10605",48.1203303690875,40.1526201136634,62.0422322991005,15.3790265918882,7.93743428726024,44.7750198201348
"Batde5_87909",18.9330389168679,20.628797511115,9.77787063138392,12.6369911070917,11.5701617965821,7.59188384071714
"Batde5_24207",0.748549043615946,0.225329885608513,0.115008536263648,0.232005110005484,0.311014107285722,0.354489771838879
"Batde5_24208",2.71655970285146,3.38914827565213,4.61945166128448,0.642492591259478,0.30779166636945,0.587704918877182
"Batde5_24209",29.5900029871954,33.2302981819834,21.8048123775846,72.5327058421913,74.8736908924284,71.2334983295291
"Batde5_16393",22.2025533161991,29.4892464862216,20.2366882600949,1.92770589480356,1.5963949075804,8.39770844294843
"Batde5_87647",5.99357582798714,5.23026549179099,4.50798629070524,0.927536334075916,0.883101050397209,2.20246054535455
"Batde5_19355",34.2642634396496,42.3811177310127,50.7148884553367,4.30190752566611,2.00114657129682,33.8211946722763
"Batde5_34892",67.0148984313208,71.113168138906,80.7598200706998,152.004120252088,140.334277972988,92.6578177072805
"Batde5_24213",8.84859924909917,13.3537015702215,12.0582452006765,1.73624185434071,1.78295178105021,9.19292463448989
"Batde5_34893",12.9352329235626,14.9428907986182,21.0850775100599,6.24884305951649,5.15839003973342,20.2870306231329
"Batde5_34894",85.0172995480196,90.540325278689,130.853289888577,15.2507224093505,5.83974507823474,98.8626249803441
"Batde5_87646",66.9460954038817,53.4080380071145,76.3547029151941,18.9221495638403,11.9721797623318,50.2043562271163
"Batde5_24217",15.3941914263276,19.3000285869347,17.4371189785755,2.49557471297443,0.400504444004012,8.8517842356334
"Batde5_87912",9.25978823566671,4.92222892446626,21.2485027717283,4.81185293007965,1.88357397684123,1.83738090710199
"Batde5_24218",7.02460537605984,5.96423662571902,14.4454710292125,2.40373793729542,1.00342613753243,9.20377882129252
"Batde5_24219",10.1811930204143,9.29213049393572,12.7188567246783,1.96239636479659,1.02984542374473,9.00106453565473
"Batde5_34895",45.5755618667658,46.4804025444857,40.5137196750368,6.07409150184991,4.50890960205557,26.4977385893083
"Batde5_34896",2223.39340368126,2051.75115066365,4148.14317016724,456.096095600737,317.038385516908,1818.31226657057
"Batde5_36874",2331.17576389325,1664.99969322454,2475.95584481661,1077.80565251376,845.810383291168,2086.91454642124
"Batde5_24223",22.5803892396724,29.036112341751,13.9598983209861,2.44160147450668,0.757908231015164,9.95378477931123
"Batde5_87914",4.10808007736366,3.23588503465285,1.16323705225641,3.09416205987899,1.92978433848315,1.27719044230561
"Batde5_24225",1.05119046349288,1.79429551923282,3.66656918255995,0,0.713345518287067,2.04153639297801
"Batde5_87916",8.35751262719087,10.4754978008292,28.401889633773,2.54587660964946,3.99756471661414,11.7232838367603
"Batde5_24227",41.0557686729145,33.6164789046859,16.1861719560261,74.5697547754309,73.6951911521458,33.7172199210363
"Batde5_24228",26.7831520293868,35.0929787894961,46.8404192668538,5.5830928046608,5.16143640215152,29.8842363770129
"Batde5_16398",166.405234805479,154.543953594058,211.427212864033,243.478105451374,238.987426622773,171.724185674184
"Batde5_16402",201.045355700449,188.324562408767,114.833056085645,439.465922222203,452.673820066578,206.347611269112
"Batde5_87596",99.6064191231799,88.3054510582959,54.5161424606885,14.5772335215498,11.1219375210931,41.2731436487467
"Batde5_10446",15.1523156320197,13.7075946244299,16.2029337849483,2.89743227000252,1.64205365783299,12.1911675526693
"Batde5_87643",82.6958855728741,58.5256912125142,88.3694095758523,9.26987685701626,4.37726157625473,11.7597387194024
"Batde5_87597",346.560155597151,281.574790656302,534.466601619933,219.975466180289,161.335110449118,271.363081968371
"Batde5_34900",39.6554158760846,44.1007642387322,20.233207091793,99.5158507062382,102.134160647537,58.1962717395892
"Batde5_10541",49.2111403892784,51.2096900603434,41.0814405036929,22.7880115199553,13.7255994335429,23.5711030597814
"Batde5_36875",61.5057791597225,62.4957028622423,39.9746578980248,177.233323379195,191.478205591578,111.727436333796
"Batde5_87919",748.531537524519,652.383943265826,843.387210855496,2025.05647946753,2503.70805741949,1968.01850117062
"Batde5_33140",68.4848587369424,78.6392380842715,99.2587318600493,35.8837097762151,26.2583542397325,106.178465810437
"Batde5_24236",18.1712016718723,22.9659239621932,19.2078299996066,3.27154251479139,1.50467141331969,15.6787071868279
"Batde5_24237",24.4538709247416,36.3248234286077,18.2781672089115,2.3938019333419,2.97878498221305,18.6956180327361
"Batde5_24238",80.3005876091374,83.2548398068116,91.4485577548093,113.32056157071,117.293662027198,119.523510699684
"Batde5_87603",30.4902957593633,25.2830317424746,37.809750352564,11.190013296185,9.62481550987422,23.9413803377106
"Batde5_19365",26.7391545021255,28.4375511136842,8.55640631225278,49.5226873345584,44.2604587843813,46.9570386735411
"Batde5_24241",0,1.99277976107918,2.04800443899224,1.17058941610533,1.34287549995368,1.5353857734431
"Batde5_24242",0.763306032127097,0.653677615913455,1.33420704147319,0.561851629515215,0.365368838272586,0
"Batde5_87641",2.82079051707702,0,0.94479619812071,0.474362157382294,0,0
"Batde5_24243",2.21163824759901,2.16548818569176,6.69086597204264,2.00209467616159,2.03486361714397,6.65368538101341
"Batde5_87923",0.789094209299554,0,0,0,0,0.532573377012485
"Batde5_10725",127.298407280331,134.113963443031,188.106849161324,40.3270933015632,36.7754668656009,109.967745080046
"Batde5_34905",49.989761451866,47.3746415508482,71.0332096227772,7.39454816987015,4.69111902481977,39.0299969281808
"Batde5_24248",1.3078467813895,2.45888617027607,0.789485096717805,0.0763404135780668,0.106650011511096,0.305060155086357
"Batde5_87608",84.1669241378733,79.3692562759573,150.155148368969,9.72468361651403,7.16521927240786,78.4597780250157
"Batde5_87925",18.3824614746879,31.1110865982604,11.7253181163417,3.2223660829564,1.54815693008229,5.20199659762794
"Batde5_87639",22.7630621280673,17.2857851446389,10.208996335381,5.21969013559666,2.19359869397594,14.9512035251165
"Batde5_87638",45.0186736695204,44.5440516178308,45.7429967378648,3.86530535767215,2.53960510077873,26.7844824462456
"Batde5_87637",18.3322772766957,17.0949644042117,22.6790747643559,1.50453236102308,1.3356546979773,13.1733662650238
"Batde5_36879",35.5237477971085,16.4028645686502,10.646702852931,26.9045668425817,33.2919325284759,18.6083903041329
"Batde5_87610",5.12186682463364,3.02907059980165,7.35647947294244,2.24642859164596,0.60503494330619,1.72189412427643
"Batde5_36880",30.330698542884,23.7862502318148,14.8080102334391,32.8186613535654,31.2022292566348,13.2030447599163
"Batde5_34908",39.5207671093913,40.9812701409186,27.8323029739901,25.7410036753028,20.6015901394847,24.6702052409777
"Batde5_24255",39.4669575208042,33.9369291223594,34.9655899742195,33.4284940350071,34.9307256310801,45.7592769130454
"Batde5_87926",35.3972581741212,31.8410822092836,34.972502940181,39.5736993776531,32.8452556297405,30.8323186704721
"Batde5_24257",18.3939874181353,18.8294931045042,19.5376233682917,10.1719658116933,10.2249913582686,20.8068270926084
"Batde5_24258",7.31658527462539,9.45745768073113,20.170399144435,0.412339003771049,1.33329057284312,18.9560868082509
"Batde5_34911",32.4382445068317,39.5192979140647,63.3043870252795,7.60749752448194,3.91388186854346,36.7410854136857
"Batde5_87928",1.21025939721093,4.03790684443766,0.936174962339808,1.26544680846511,1.05120035271168,0.142875231895651
"Batde5_87614",27.8406963933819,29.287361230429,14.4025032473351,64.2120434171045,93.2326513896134,59.1048894473201
"Batde5_34912",57.6009277225628,44.8031521044181,44.1482553261545,11.0513648959466,6.15348612193124,34.9166913416588
"Batde5_31662",7.5173046858146,8.27621786304288,3.66156731766829,0.715082778184287,0.707429879331253,1.98951256197049
"Batde5_87633",0,0.528423425730804,0,0,0.143073583061637,0
"Batde5_87929",1.65039187527948,1.60802875006152,1.97084992047607,0.463527714893095,0.974555633522236,0.758825485582864
"Batde5_87616",7.73326938943581,14.3453629676869,2.23494722874827,17.3754009087598,17.1126635061748,12.8008960083433
"Batde5_34914",9.14766253327087,13.0783054782845,9.05457353416621,1.15797517233177,0.504400008732515,6.01385063768796
"Batde5_6522",192.62794187667,119.45397145506,149.345064031622,42.1110614293276,44.1395575442117,111.7743439322
"Batde5_24269",754.336819498777,823.885247163093,425.269300094368,2024.75489131995,2076.83053735836,843.250746609275
"Batde5_34915",120.222075888135,108.317947651387,99.9639687846463,23.9781497111056,18.2606907939763,71.6680280565653
"Batde5_87629",1.19922293623904,1.8853277861832,1.91449692502779,0.532445283561911,0.413892796612598,1.48023638454704
"Batde5_24272",4.05088675460765,2.61698951206772,3.01973200540321,1.89189840954773,1.48183157420222,2.85980521626262
"Batde5_24273",0.444608517409751,0.690290009804978,0.526597086232096,0.914391920541228,0.701964146937848,0.26809372763486
"Batde5_34916",62.8009262261804,66.2130099719442,12.1177381222043,163.781198535973,172.697987058396,37.7058251662509
"Batde5_10823",26.0832086818694,25.2687953093693,29.0062406335912,4.01027216734688,2.05462153287223,18.1600156857698
"Batde5_24276",12.6411521422121,12.472272184744,10.52081614404,4.26314520693068,2.55819894101552,19.6706947949431
"Batde5_1263",42.7235254397849,50.1288311365418,31.3171307161945,61.1832065866725,56.4606802413531,41.4643290683891
"Batde5_29892",44.8903587089565,35.033392152623,49.0087480668165,70.734684455334,76.9292059230548,23.0660242018576
"Batde5_87626",0,0,0,0,0,0
"Batde5_24278",66.4543677261159,60.0928870278091,47.3074688283182,4.08974607976008,7.62277668576226,25.8309102622853
"Batde5_36884",31.1320979948638,25.7721163188704,79.7725789601196,8.45468551196362,4.51801605067147,49.0837534439883
"Batde5_10743",35.9736560800267,38.1061610752502,88.3708115730417,4.63570598605848,3.07983562756886,54.3118852935527
"Batde5_19380",19.0806782601105,23.8569936824304,32.6645233068792,22.6409508155558,22.8136363969707,65.9900696470468
"Batde5_34920",74.354539335245,78.1863272361186,151.327140754733,12.8897679352133,6.40914618361201,93.9065308879939
"Batde5_10576",8.2729587661684,8.59978689276803,9.11708676681278,2.10555474949382,1.22954252076331,4.50033122437077
"Batde5_87935",8.74374100495989,9.53478438764648,8.90646619376099,2.55063056735405,1.64983977187122,10.5320577344581
"Batde5_27971",0.851410359281934,1.11956869137443,0,0.0841929296370564,0,0.653719509118235
"Batde5_92261",8.83601193712577,10.9682581992787,2.89006399309219,1.98604070291443,1.42099515364451,1.60030096592347
"Batde5_92259",27.3572719467671,30.3562163478467,39.0499595401427,8.21109877447085,8.84837155854894,23.0532200781611
"Batde5_36125",14.8845288088489,19.6484100155026,35.2579421903209,3.32638396307145,1.85477488661267,16.4322382501334
"Batde5_92096",21.3385760926136,17.5679499748866,27.7481370945213,4.78365349601839,3.98736983774222,19.0204971045216
"Batde5_36126",71.6558249135696,85.874898696354,117.706807197784,152.023819880404,164.123766752776,193.422459718252
"Batde5_36127",88.7351317790033,99.7096189933495,136.131268009064,183.456064860925,178.172434105263,134.370455543741
"Batde5_30807",55.2272908251853,63.1341316560792,73.2850348556215,21.877361623166,16.6139019442621,61.0160713543723
"Batde5_14509",170.518719067667,186.004773646342,225.177633291265,353.247013005501,344.613061260659,360.530918697429
"Batde5_27980",6.45913608218263,7.65584559026489,7.95448632673735,3.00524809989337,1.92989780556154,4.50614579315335
"Batde5_20902",313.080804923101,355.320069471599,252.622282993579,590.776973680587,531.453857863098,355.971511481331
"Batde5_36129",35.9012170418808,38.8015665509193,37.2403822634393,5.85951662009326,3.0097299382037,19.7288867758321
"Batde5_92257",14.7260526057683,15.3048637310462,30.5211324604152,8.15579540657821,7.32646508117295,25.7688864908462
"Batde5_92256",15.7727979156344,21.251168942623,13.763532810193,4.58501359267883,1.71461549620849,14.8658005611406
"Batde5_33767",208.495496179454,261.869544631299,115.918467074883,677.009212715937,648.083055945177,422.426563914541
"Batde5_92255",182.353951419744,197.464812378225,162.128165314968,511.431505814073,480.229677920373,265.075824427675
"Batde5_36131",29.1739548403669,34.9965756350633,48.7748077294164,39.5982390287915,30.2332013275607,56.8312892301858
"Batde5_92105",5.33417898512356,6.39748154273992,4.42925216780462,1.50720851951837,1.20702254652343,2.51593220646329
"Batde5_27988",29.7723262361575,23.427554064675,15.7880476424261,9.98698516169966,5.47637532671256,17.8611160688934
"Batde5_92106",17.4624243985888,24.359973716765,18.8993743381521,3.17417519440645,2.05071707104854,10.8888999330717
"Batde5_14566",18.4513638084541,19.8565903522864,11.7598927691572,2.63764848421018,2.36668566660022,7.92248608505343
"Batde5_92253",10.2720068796626,12.2356808311516,5.26741157067712,1.17053580598126,0.573760653205054,3.52021522439033
"Batde5_27992",69.4899073089233,79.5315787235291,93.6861174278934,9.8282164315167,6.91874353376257,45.50934961632
"Batde5_20910",175.722403521357,168.618984864735,193.587897369589,212.198696239259,195.106864404612,188.293863186598
"Batde5_92109",20.2490968500573,27.1247450343872,48.9605876763839,3.22847820446489,2.48516949241793,21.8382999479766
"Batde5_27995",14.4029329509589,11.1837537305449,6.18219919612565,4.4089138359353,2.1849031369666,8.19692539849383
"Batde5_92110",9.46084735290057,8.6344655803869,9.78702517774536,1.96767317995043,0.921217238079216,6.49866605082686
"Batde5_17938",21.6572143382554,21.4764539931948,10.3906562070054,11.6821797302862,6.91554409508493,6.82518159648146
"Batde5_27997",415.970687978706,508.115941292103,320.523926958048,1268.47480784983,1352.67051555727,648.286711585829
"Batde5_92262",125.466919749705,134.455120451453,148.102183127952,187.22395263862,133.865541478515,39.0457384508606
"Batde5_27998",49.1859899895695,43.5381389796458,62.416456968922,12.962475422411,6.84000631981197,34.3877760671233
"Batde5_20913",16.4221430957255,13.3584328567574,23.0607714684712,3.59174550932798,3.37710733382169,23.9360798354309
"Batde5_92113",393.434446964688,404.905078240404,460.323754064001,454.792703759746,457.427188241296,401.299804030961
"Batde5_17943",238.542124057546,262.197705019955,364.818965006062,95.8154454025248,86.1910999566246,242.933554512313
"Batde5_14441",14.5367807994184,14.3252849838091,13.6267109920311,7.28422937826501,4.92504186138159,6.36495699199402
"Batde5_20919",171.933349698364,204.307125920778,177.003315079168,92.6187631005592,89.2014336917315,210.615977507395
"Batde5_20923",82.4347471914451,99.7929790194916,149.344383595349,30.0523136606667,28.630561446533,106.169571213692
"Batde5_37493",253.22684918655,262.390475059414,213.723085445112,273.480947663188,267.217558794546,287.243081586664
"Batde5_92119",108.812360390078,123.664835283093,116.260606293624,152.008866515138,145.94248036568,120.479630295408
"Batde5_92264",26.3989679520514,30.0788554123356,21.319692320203,3.59866972556546,1.39489109279932,14.6797569308865
"Batde5_20927",56.4014078300651,63.362696594655,65.4548267904922,10.3126748924332,7.51772645703539,42.5869631908157
"Batde5_33774",270.955076080568,250.907399173556,363.499745092435,144.508247567577,96.7199189235533,196.906941353848
