"","Sporangia.r1","Sporangia.r2","Zoospore.r1","Zoospore.r2"
"Batde5_23073",43,11.7706578539618,12,6
"Batde5_23074",21.6833765751543,6.93147618990599,12.8911149722617,12.5271501991311
"Batde5_86314",572.985844725997,185,272,152
"Batde5_23076",5,2,1,3
"Batde5_23077",28.3786149495832,4.46487485370499,65.8790305734209,45.7824581937899
"Batde5_86681",155.103505292126,41.3492882943413,52.4007984540222,61.9637862480202
"Batde5_86682",25,6.22934214603818,2,3
"Batde5_23080",89.6437648259466,20.484857949284,24.4940145957882,20.0027134171307
"Batde5_34485",69,16,6,6
"Batde5_86315",889,293,2419,2794
"Batde5_23083",3548,1213,5064,4758
"Batde5_9288",93,25,34,15
"Batde5_86687",475,123,147,74
"Batde5_86398",604,148,588,573
"Batde5_86316",1631,477,1102,1023
"Batde5_34487",1072,319,1617,1687
"Batde5_34488",364,111,47,38
"Batde5_34489",166,55,79,68
"Batde5_86688",42,15,4,0
"Batde5_15932",1195,418,113,99
"Batde5_9487",669,198,1514,1672
"Batde5_18886",296,99,71,47
"Batde5_86321",200,66,42,21
"Batde5_34493",843,354,152,121
"Batde5_36662",89,25,34,21
"Batde5_34495",1698,592,1011,1061
"Batde5_9490",452,143,186,183
"Batde5_9386",208,74,145,129
"Batde5_34496",1864,470,325,221
"Batde5_86689",225,101,25,22
"Batde5_34497",423,238,91,69
"Batde5_23104",685,248,160,97
"Batde5_9716",737,203,397,412
"Batde5_9844",63,12,6,5
"Batde5_86691",29,3,8,16
"Batde5_23108",498,148,146,80
"Batde5_9385",2131,562,461,253
"Batde5_9339",2060,610,298,155
"Batde5_34499",2755,980,5063,5304
"Batde5_86692",122,32,183,192
"Batde5_86693",22,5,5,5
"Batde5_23114",52,21,27,31
"Batde5_23115",24,14,52,46
"Batde5_34500",3499,1287,11231,11422
"Batde5_36665",1249,328,3108,3158
"Batde5_34502",16404,5849,33324,35785
"Batde5_86695",1219,341,2558,3035
"Batde5_23120",799,335,41,50
"Batde5_34503",734,214,70,27
"Batde5_86697",199,48,43,41
"Batde5_32922",1287,409,2154,2314
"Batde5_34505",2319,862,7888,10907
"Batde5_86340",669,197,524,337
"Batde5_86391",579,159,424,381
"Batde5_23127",378,109,163,130
"Batde5_32923",2733,705,1045,1042
"Batde5_5119",843,262,1611,1711
"Batde5_4816",52,11,17,24
"Batde5_23131",47,25,81,80
"Batde5_86342",227,60,200,187
"Batde5_86343",348,185,57,41
"Batde5_86389",470,159,1102,1230
"Batde5_86388",295.436928514822,67.1342915426451,18.837305741548,9.93185222817688
"Batde5_86344",186,59,4,7
"Batde5_9344",64,12,12,6
"Batde5_86702",111,49,39,14
"Batde5_86386",89,20,84,54
"Batde5_86703",196,56,138,98
"Batde5_29573",398,128,214,158
"Batde5_86346",334,132,60,39
"Batde5_18898",16475,4524,4040,3138
"Batde5_23143",184,74,41,23
"Batde5_86384",176,54,33,41
"Batde5_9547",1610,402,1413,1256
"Batde5_86704",452,142,64,33
"Batde5_86382",345,154,43,36
"Batde5_86381",233,80,64,38
"Batde5_9318",239,60,495,637
"Batde5_7176",473,160,1192,1296
"Batde5_9454",228,59,47,28
"Batde5_9633",427,143,46,60
"Batde5_36669",475,167,118,92
"Batde5_34510",442,128,64,61
"Batde5_9693",627,240,626,530
"Batde5_86379",572,167,639,629
"Batde5_29579",1311,430,174,85
"Batde5_23156",231,98,84,68
"Batde5_36670",2950,852,3026,2993
"Batde5_86377",86,23,7,7
"Batde5_86709",514,207,72,73
"Batde5_23160",322,91,31,26
"Batde5_9692",1424,525,3068,2911
"Batde5_7312",486,138,1126,1353
"Batde5_9677",310,72,122,131
"Batde5_31410",244,75,406,439
"Batde5_7498",162,55,283,347
"Batde5_9590",449,137,77,54
"Batde5_9451",312,112,778,849
"Batde5_86357",820,223,572,612
"Batde5_23169",22,22,5,8
"Batde5_23170",0,0,2,0
"Batde5_23171",50.4112098238829,18.22279787625,242.795707156202,187.148426444228
"Batde5_23173",20.4531518309954,10.5963016160065,68.4251074437779,79.5657478008103
"Batde5_23174",2.1597350858223,0,0,0
"Batde5_29585",0,2,0,0
"Batde5_23175",12.3352777548128,12.9902925859176,12.745783580184,20.6658847953642
"Batde5_23176",0,0,0,0
"Batde5_86370",0,0,0,0
"Batde5_23178",0,0,0,0
"Batde5_86718",0,0,0,0
"Batde5_86719",32.9374076153629,7.60637739228806,21.9312198859109,19.7233936459371
"Batde5_86369",4.60867588556005e-05,0,0.712557910633222,7.96148905533383
"Batde5_86720",7,1,0,1
"Batde5_86721",26.2369589866299,16,12,14.4817910369077
"Batde5_5305",220,60,68,57
"Batde5_86359",758,291,85,68
"Batde5_9645",669,154,180,115
"Batde5_15951",3617,1193,529,414
"Batde5_9366",191,45,38,42
"Batde5_34516",1300,577,146,79
"Batde5_23188",109,34,36,35
"Batde5_32931",984,396,136,106
"Batde5_34518",1165,396,238,164
"Batde5_23191",1,1,1,6
"Batde5_23192",0,0,0,0
"Batde5_86725",7.41368252397868,4,8,12.5182089630923
"Batde5_86726",0,0,0,0
"Batde5_31418",48.4454920610065,13.2281362558744,12.0457959769184,7.20766395584927
"Batde5_36674",6.40387145733629,4.43509861066412,8.24698950743353,5.04966882700489
"Batde5_23196",128.275370049211,15.9160034626724,60.4891652869744,92.8173844309286
"Batde5_23197",90.6190121719085,40.4406023563991,281.535129983667,403.77220427245
"Batde5_4191",7.90158114688701,0,3.87605373073889,2.83288739892879
"Batde5_23199",1.08851525021699,2.20186813079687,1.15726054468704,4.43380227614712
"Batde5_23200",0,0,0,0
"Batde5_86732",0,0,0,0
"Batde5_23202",43.2986474305744,6.6577087653351,0,0
"Batde5_86733",9.86006435687958,0,0,0
"Batde5_9655",3281.57142857143,1344.42857142857,5690.85714285714,6013.06571535775
"Batde5_23205",0,0,0,0
"Batde5_23206",6.45615801382491,0,3.28858101596977,1.22551734851525
"Batde5_31422",495.961846220356,153.346894668014,1772.10819159948,2000.47208255017
"Batde5_31423",10.6849976848095,0,0,1
"Batde5_87194",0,0,0,0
"Batde5_23209",654.540328689648,212.950381432525,2201.25299704819,2328.94795824427
"Batde5_31424",4.94201081512735,6.26730894933096,6.33407098561227,0
"Batde5_87192",0,0,0,1.16844336279425
"Batde5_87191",0,0,0,0
"Batde5_31425",2.56418464674553,1.7114410243509,0,6.24770162175454
"Batde5_29595",1.3590753987595,0,0,0
"Batde5_31428",3.40766381356775,1.01114141865299,2.23411382674178,8.90613792299659
"Batde5_23212",2,0,0,1
"Batde5_87189",0,0,0,0
"Batde5_23213",1.46307261627877,0,3,1
"Batde5_23214",0,2.42418003625164,0,0
"Batde5_31430",1.1568233606574,1.08629822960004,0,1.24014824371078
"Batde5_10345",4.70628195813803,1.18158633285348,4.37202850499905,6.81762289611184
"Batde5_87204",0,0,0,0
"Batde5_23217",1,0,0,1
"Batde5_23218",6,2,8,5
"Batde5_87187",0,0,0,0
"Batde5_87186",0,0,0,0
"Batde5_23219",1,0,0,0
"Batde5_87185",2.47016317891514,0,0,0
"Batde5_23221",4,3,5,2
"Batde5_23222",97.2813426794345,39.1873167599287,54.8065820214832,47.8356284832846
"Batde5_23224",12.4558626809607,6.71792814521007,0,1.56254227705101
"Batde5_9954",76.0511313850074,40.8671517363081,31.9371604849892,24.4374212978906
"Batde5_23226",121,38,31,14
"Batde5_34519",1567,588,238,136
"Batde5_36675",177,45,7,0
"Batde5_87209",86,31,7,9
"Batde5_15965",66,18,53,36
"Batde5_87180",6,1,2,1
"Batde5_86738",377,106,82,53
"Batde5_32935",1206,342,196,132
"Batde5_34523",270,67,41,14
"Batde5_23234",317,105,139,108
"Batde5_7466",284,79,168,169
"Batde5_87213",342,98,177,178
"Batde5_87179",414,107,725,771
"Batde5_87214",276,102,24,8
"Batde5_18926",759,251,253,219
"Batde5_86741",151,52,31,21
"Batde5_36676",1566,599,236,194
"Batde5_86743",439,95,1007,1086
"Batde5_1501",92,21,104,78
"Batde5_23242",792,223,141,88
"Batde5_9936",157,48,16,16
"Batde5_87217",132,35,12,21
"Batde5_87177",4,4,1,0
"Batde5_86744",141,46,52,16
"Batde5_36677",1479,423,4102,4609
"Batde5_86746",586,144,260,321
"Batde5_4529",2163,614,6342,6222
"Batde5_23250",229,53,158,145
"Batde5_86749",329,110,826,1290
"Batde5_87176",89,27,241,366
"Batde5_34530",1091,346,206,168
"Batde5_34531",736,176,147,109
"Batde5_23254",14,6,9,11
"Batde5_86751",244,53,68,36
"Batde5_10115",1390,414,3883,4010
"Batde5_23256",168,37,381,493
"Batde5_34532",527,169,59,44
"Batde5_23258",342,112,56,51
"Batde5_87218",234,57,62,67
"Batde5_23260",1660,569,658,701
"Batde5_29606",236,78,62,32
"Batde5_10061",172,51,488,539
"Batde5_86758",263,97,129,136
"Batde5_86757",1035,301,321,197
"Batde5_23265",553,200,137,68
"Batde5_23266",25,9,3,4
"Batde5_36680",268,76,41,31
"Batde5_23268",10,4,0,0
"Batde5_87221",111.804322131551,41.3449765058826,485.419470688022,378.707139764099
"Batde5_87222",91.6349979670739,24.7472751232205,135.791165973617,137.145838903914
"Batde5_87223",0,0,0,0
"Batde5_23272",0,0,0,1
"Batde5_87171",0,0,0,0
"Batde5_87170",65.5255662495996,23,44.633241700976,27
"Batde5_23274",2,1,2,7.54728326719347
"Batde5_87168",8.47443375040041,7,4.36675829902402,0
"Batde5_23275",3,0,1.10783416012198,3.3714471023217
"Batde5_23276",4,3,5,2.36890432386524
"Batde5_23277",4.12484308270945,2.44906527669007,5.07114085326595,5
"Batde5_10195",13.0338390916175,2.5150226896857,6.8114482518345,4.56565778366977
"Batde5_23279",5,0,2,1
"Batde5_23280",118.600006015786,22.6011544947641,20.8437111124142,6.60772978816458
"Batde5_23281",121.875,44.6376811594203,78.7090108727303,112.405063291139
"Batde5_10205",220.5150979867,40.1935821886554,44.3228013789475,33.4274035731841
"Batde5_23283",2400,711,234,162
"Batde5_86762",780,240,135,74
"Batde5_18937",267,82,62,40
"Batde5_23286",1584,537,4706,5072
"Batde5_36682",691,183,1174,1143
"Batde5_86767",977,292,356,242
"Batde5_23289",91,26,55,30
"Batde5_18939",1706,540,298,186
"Batde5_36683",1681,495,2098,2034
"Batde5_15990",817,217,1299,1223
"Batde5_36685",91,20,134,141
"Batde5_86769",793,339,78,78
"Batde5_23294",0,0,0,0
"Batde5_86770",228,51,53,29
"Batde5_36686",208,86,37,32
"Batde5_87226",85,33,17,14
"Batde5_36687",303,91,322,319
"Batde5_86773",5200,1588,1251,985
"Batde5_86774",907,302,2010,2100
"Batde5_10274",353,99,49,30
"Batde5_15995",841,219,286,236
"Batde5_87162",25,20,6,2
"Batde5_87161",179,40,102,40
"Batde5_36690",554,160,1332,1394
"Batde5_6003",38,12,23,15
"Batde5_29621",303,113,32,15
"Batde5_87160",0,0,1,3
"Batde5_23306",36.9764919895238,13,5,5.77814163845079
"Batde5_7535",0,0,0.200322653357838,0
"Batde5_87158",226.889243636662,89.1180561113742,995.348551483308,941.338649239349
"Batde5_23309",95.1834676117822,18.7008021452837,175.781744247515,185.324656526304
"Batde5_31448",96.060519724359,33.7724210024155,143.33728926049,180.48228311382
"Batde5_23310",4,4.79990683000526,8.79744405130717,0
"Batde5_2792",124,27,10,10
"Batde5_34547",1567,512,134,111
"Batde5_9970",296,109,57,42
"Batde5_34548",454,138,36,16
"Batde5_34549",2026,609,692,681
"Batde5_23316",16,4,6,5
"Batde5_87153",2.50284457683693,0,9,14.9757264440817
"Batde5_87228",2,0,1,0
"Batde5_87229",213,78,192,300
"Batde5_34550",1842,491,222,159
"Batde5_86783",154,41,29,18
"Batde5_23322",1144,343,122,86
"Batde5_18960",1214,524,126,108
"Batde5_87230",36,25,4,7
"Batde5_10263",438,113,60,51
"Batde5_87151",121,34,26,16
"Batde5_23326",441,101,129,146
"Batde5_10027",234,44,87,58
"Batde5_86789",854,277,820,813
"Batde5_23330",80,24,29,20
"Batde5_10096",1009,309,317,287
"Batde5_4381",509,111,603,676
"Batde5_18962",891,286,142,125
"Batde5_23334",1448,463,147,102
"Batde5_23335",470,118,173,118
"Batde5_23336",156,48,30,34
"Batde5_86796",528,137,1096,1048
"Batde5_86797",857,250,115,84
"Batde5_18965",822,263,1304,1463
"Batde5_23340",63,15,23,10
"Batde5_10020",115,46,30,22
"Batde5_36693",2362,775,6493,6498
"Batde5_23343",377,162,193,151
"Batde5_36694",128,39,26,8
"Batde5_23345",315,137,30,33
"Batde5_9851",402,119,885,892
"Batde5_34559",308,87,124,123
"Batde5_34560",639,195,689,658
"Batde5_87146",83,28,26,18
"Batde5_87145",12,2,0,4
"Batde5_23351",2107,647,3708,3533
"Batde5_34561",656,202,725,712
"Batde5_87236",107,32,24,18
"Batde5_36696",402,106,60,36
"Batde5_87142",195,58,20,15
"Batde5_31455",206,68,262,294
"Batde5_34564",407,123,73,61
"Batde5_86809",1254,381,1659,1587
"Batde5_86810",186,66,70,62
"Batde5_36697",130,39,167,250
"Batde5_34566",2436,799,7529,8732
"Batde5_18967",286,76,88,94
"Batde5_18969",3255,1048,8596,8947
"Batde5_87141",706,271,2359,2453
"Batde5_34569",1626,504,1038,884
"Batde5_7254",109,22,50,48
"Batde5_23367",1552,675,151,108
"Batde5_87238",369,92,117,73
"Batde5_86817",2399,842,1044,975
"Batde5_18972",9655,3009,27399,28102
"Batde5_10052",55,13,30,55
"Batde5_86819",134,45,28,8
"Batde5_10278",981,266,135,64
"Batde5_87240",63,4,9,3
"Batde5_87139",413,135,232,216
"Batde5_23375",61,18,8,4
"Batde5_23376",768,208,108,58
"Batde5_16021",2521,670,660,510
"Batde5_87241",231,34,77,63
"Batde5_10024",1009,276,820,712
"Batde5_23378",429,164,51,30
"Batde5_23379",15,2,2,1
"Batde5_86823",273,89,32,14
"Batde5_87243",144,35,28,6
"Batde5_7454",135,42,14,15
"Batde5_86825",34,7,11,4
"Batde5_86826",4482,1572,11995,12354
"Batde5_86827",94,39,108,116
"Batde5_10013",79,38,109,126
"Batde5_86828",161,51,31,31
"Batde5_23388",198,49,49,42
"Batde5_87135",122,53,44,54
"Batde5_86829",3630,1158,10309,10882
"Batde5_87134",111,24,118,158
"Batde5_86830",386,125,44,32
"Batde5_86831",815,292,151,69
"Batde5_86832",1381,440,248,137
"Batde5_31463",1580,483,794,773
"Batde5_36706",3110,808,3284,3196
"Batde5_16026",484,132,208,147
"Batde5_87133",140,49,9,14
"Batde5_87132",25,11,5,0
"Batde5_34578",13600,3459,1796,1024
"Batde5_87245",169,47,79,62
"Batde5_86838",272,78,177,216
"Batde5_23402",297,101,141,144
"Batde5_10309",40,6,5,2
"Batde5_9853",105,24,19,17
"Batde5_23405",9.17617590568031,4,0,6.43723817148456
"Batde5_23406",1409.91397046659,464.952001232811,3420.98624045381,3917.99294210134
"Batde5_86842",258,97,61,46
"Batde5_23408",76,15,8,10
"Batde5_86843",582,170,73,49
"Batde5_34580",535,137,330,249
"Batde5_87247",190,86,15,17
"Batde5_86845",163,52,23,18
"Batde5_2765",1687,512,500,501
"Batde5_34582",430,155,38,20
"Batde5_34583",556.538198957999,160.542946168306,175.076421163708,136.056491466801
"Batde5_10014",389,114,175,160
"Batde5_87248",50,15,23,14
"Batde5_34584",2132,614,5055,5256
"Batde5_34585",757.2569979426,217.639837668982,301.543836022922,240.035886515462
"Batde5_34586",516,146,60.0989189465669,29.7928641961836
"Batde5_23421",29.2061526911619,6.35847973693052,1.13594866040316,7.51564391570013
"Batde5_87129",0,1.8087221567609,7.99345313713939,18.7700736399965
"Batde5_23422",0.990210953109761,0,0.990179792135023,0
"Batde5_87128",18.9584632845422,13.5237544524879,21.5551276842543,17.3805778933673
"Batde5_87250",4,1,0,0
"Batde5_87251",10.1397946876131,3,7,12.1034625072361
"Batde5_23425",48.3001171648778,18.2871703703086,28.417601601824,38.856706246869
"Batde5_87127",0,0,0,0
"Batde5_23427",0,0,0,0
"Batde5_86853",126,34,56,30
"Batde5_86854",921,250,160,127
"Batde5_23429",687,232,85,85
"Batde5_34587",1039,328,447,350
"Batde5_34588",544,170,106,99
"Batde5_34589",496,151,151,88
"Batde5_34590",1153,356,197,125
"Batde5_87252",87,22,12,4
"Batde5_23435",185,68,21,32
"Batde5_86861",1185,383,808,526
"Batde5_87253",170,35,202,201
"Batde5_87254",169,56,111,103
"Batde5_9934",180,77,31,22
"Batde5_10084",1098,352,3438,3579
"Batde5_16038",6303,2096,785,508
"Batde5_16042",890,242,130,87
"Batde5_87255",130,39,44,34
"Batde5_86866",411,106,71,49
"Batde5_87126",129,49,45,29
"Batde5_29651",1499,493,5367,5589
"Batde5_23446",111,18,60,33
"Batde5_10248",228,80,382,385
"Batde5_23448",248,82,94,82
"Batde5_23449",204,50,38,15
"Batde5_23450",37,6,7,11
"Batde5_10054",85,24,27,20
"Batde5_86870",973,291,148,127
"Batde5_10294",390,91,49,35
"Batde5_87257",433,134,80,57
"Batde5_23455",392,121,190,141
"Batde5_23456",344,114,1025,1087
"Batde5_23457",98,35,90,90
"Batde5_86871",839,210,807,753
"Batde5_23459",989,291,1552,1642
"Batde5_23460",4,4,24.8676864978258,17.8937547002001
"Batde5_87260",3,1,1.13231350217423,2.10624529979993
"Batde5_23462",466,153,64,45
"Batde5_10166",143,53,14,6
"Batde5_23464",464,128,53,39
"Batde5_19000",477,109,212,231
"Batde5_23466",203,51,153,117
"Batde5_34594",1206,349,1844,2006
"Batde5_34595",793,205,173,101
"Batde5_87120",96,23,9,6
"Batde5_36712",449,126,672,748
"Batde5_10216",434,147,54,49
"Batde5_34597",641,158,495,548
"Batde5_36714",135,34,22,20
"Batde5_87263",80,31,20,9
"Batde5_87119",670,224,1564,1593
"Batde5_36715",5815,1826,19998,20201
"Batde5_9925",1112,314,409,280
"Batde5_23476",1,2,0,0
"Batde5_86882",179,38,79,93
"Batde5_87264",318,129,56,58
"Batde5_16052",1264,380,276,235
"Batde5_23480",286,95,110,99
"Batde5_34602",184,100,25,26
"Batde5_34603",27,5,2,2
"Batde5_23483",98,36,9,7
"Batde5_34604",1511,443,274,171
"Batde5_10042",344,116,35,26
"Batde5_7005",220,73,27,28
"Batde5_86888",121,24,6,14
"Batde5_34605",599,239,49,27
"Batde5_34606",234,65,41,20
"Batde5_86893",360,120,28,20
"Batde5_23491",244,82,104,86
"Batde5_86894",115,27,56,42
"Batde5_87114",68,20,16,18
"Batde5_34607",560,179,77,54
"Batde5_23495",809,205,382,323
"Batde5_23496",5,0,0,2
"Batde5_16059",5749,1963,16976,16184
"Batde5_34609",801,241,610,540
"Batde5_23499",120,37,30,17
"Batde5_36720",779,273,2673,2821
"Batde5_10010",313,93,118,99
"Batde5_32982",2060,574,1442,1354
"Batde5_9908",1676,415,1492,1481
"Batde5_36722",128,48,22,16
"Batde5_16060",271,102,43,33
"Batde5_34613",1251,339,121,87
"Batde5_29671",194.109797895719,32.8487947933242,68.8420840414772,89.412595667612
"Batde5_23507",25.9914872221547,3.63925310017851,8.97753898289664,7.99510479325584
"Batde5_86904",444,219,59,40
"Batde5_23509",163,38,65,63
"Batde5_87271",542,160,1378,1533
"Batde5_23511",213,80,27,37
"Batde5_87272",79,11,14,10
"Batde5_86905",296,115,57,63
"Batde5_16063",5994,1864,9935,10453
"Batde5_86907",802,254,93,58
"Batde5_34616",2664,914,304,244
"Batde5_86909",231,48,33,21
"Batde5_34617",1002,278,80,68
"Batde5_23519",6,1,6,7
"Batde5_23520",116,24,116,115
"Batde5_87274",225,50,299,259
"Batde5_86911",314,79,65,33
"Batde5_34619",682,200,109,107
"Batde5_36727",254,78,125,59
"Batde5_36728",353.085234864499,110.952679287349,146.135563152808,93.7693874732833
"Batde5_87275",81,25,13,16
"Batde5_87276",21,4,11,5
"Batde5_87277",29,7,4,2
"Batde5_87111",50,27,17,14
"Batde5_19024",630,154,239,188
"Batde5_16071",680,184,161,170
"Batde5_23531",234,77,11,16
"Batde5_23532",471,139,393,356
"Batde5_86918",259,87,120,95
"Batde5_23534",104.8968951873,37,70.523921857775,60
"Batde5_19030",582,189,668,545
"Batde5_23536",46,9,4,4
"Batde5_23537",135,34,37,24
"Batde5_86921",836,266,615,534
"Batde5_34626",1776,547,2136,2395
"Batde5_23541",545,153,109,64
"Batde5_86923",231,60,39,18
"Batde5_19033",1409,445,347,232
"Batde5_86925",35,9,32,13
"Batde5_23544",13.1031048126996,4,14.476078142225,25
"Batde5_23545",6,0,11,12
"Batde5_23546",161,41,125,85
"Batde5_23547",193,66,27,23
"Batde5_86927",457,121,92,52
"Batde5_10335",263,100,53,71
"Batde5_23552",8,0,1,0
"Batde5_23553",149,56,21,7
"Batde5_23554",110,36,12,13
"Batde5_87286",88,37,29,22
"Batde5_87287",106,37,242,361
"Batde5_10349",1565,525,5551,6017
"Batde5_19038",1963,605,710,473
"Batde5_34629",975,345,167,97
"Batde5_36733",1577,366,393,344
"Batde5_10316",419,131,82,56
"Batde5_23561",437,151,234,204
"Batde5_23562",1191,330,416,226
"Batde5_87290",398,114,110,62
"Batde5_23563",175,53,446,544
"Batde5_32995",358,100,102,81
"Batde5_9861",323,122,327,369
"Batde5_9944",189,105,23,40
"Batde5_10325",22,2,0,2
"Batde5_87101",74,17,110,100
"Batde5_34632",174,42,34,34
"Batde5_23569",396.5,107.5,179,113
"Batde5_31495",1809,454,700,441
"Batde5_87291",130,25,167,140
"Batde5_36737",426,102,709,975
"Batde5_36738",1112,428,104,92
"Batde5_87292",36,11,73,57
"Batde5_87100",93,36,69,70
"Batde5_87099",917,312,3308,3475
"Batde5_10287",910,330,100,58
"Batde5_87293",220,58,52,20
"Batde5_87294",52.6415520261406,18,4,3.30310470844714
"Batde5_23580",119.154189943283,27.0752150534206,72.9243914460917,68.7160270573784
"Batde5_86940",213,45,88,69
"Batde5_87097",207,53,39,24
"Batde5_36739",313,90,58,46
"Batde5_10291",182,53,30,36
"Batde5_23584",129,43,28,17
"Batde5_36740",858,261,2020,2087
"Batde5_4840",884,253,189,160
"Batde5_19045",1341,419,259,165
"Batde5_86945",348,123,1364,1315
"Batde5_36743",1828,737,8595,11732
"Batde5_10068",567,149,500,539
"Batde5_23591",57,18,17,8
"Batde5_34641",570,197,1055,1249
"Batde5_36744",660,194,1342,1554
"Batde5_10057",113,38,60,41
"Batde5_6270",188,49,27,27
"Batde5_87296",184,33,51,33
"Batde5_23595",2479,691,3814,4050
"Batde5_23596",3,1,6,4
"Batde5_34642",1050,398,529,475
"Batde5_7423",1,3,0,3
"Batde5_36745",10557,2882,16683,16951
"Batde5_23600",988,272,1347,1351
"Batde5_34645",1304,347,797,664
"Batde5_19051",883,187,314,239
"Batde5_34647",1382,425,245,176
"Batde5_29700",1129,353,234,208
"Batde5_29701",231,58,34,25
"Batde5_34648",634,239,147,123
"Batde5_23607",1530,453,3015,3394
"Batde5_86957",337,96,120,72
"Batde5_36748",698,167,646,580
"Batde5_34651",244,73,256,255
"Batde5_10092",246,70,135,79
"Batde5_87089",55,11,7,8
"Batde5_87299",266,84,74,39
"Batde5_9961",143,37,43,42
"Batde5_16102",1327,408,214,142
"Batde5_86962",287,116,57,39
"Batde5_86963",1010,320,111,96
"Batde5_87088",258,77,18,22
"Batde5_23619",494,148,35,43
"Batde5_86964",142,48,169,142
"Batde5_87302",54,10,12,6
"Batde5_23621",196,51,83,74
"Batde5_34654",857,260,216,150
"Batde5_10338",412,139,122,144
"Batde5_9940",306,57,52,31
"Batde5_23625",9,3,10,2
"Batde5_86969",220,73,23,30
"Batde5_86970",1790,521,473,365
"Batde5_86971",352,103,57,64
"Batde5_23629",119,44,19,8
"Batde5_23630",1449,497,2419,2425
"Batde5_87086",17,3,14,7
"Batde5_86973",1281,308,706,609
"Batde5_19065",1325,368,2757,2868
"Batde5_10132",392,105,75,56
"Batde5_86976",483,203,207,229
"Batde5_87085",712,248,209,128
"Batde5_86977",369,135,131,144
"Batde5_34658",247,119,41,22
"Batde5_23639",45,11,18,11
"Batde5_23640",886,308,574,560
"Batde5_10090",52,12,58,53
"Batde5_23642",31,12,2,0
"Batde5_19068",156,43,30,27
"Batde5_34660",236,55,47,23
"Batde5_23645",178,93,21,15
"Batde5_23646",6.5,4,16,19.5
"Batde5_34661",983,223,204,119
"Batde5_23648",121,45,7,18
"Batde5_33013",0,0,0,0
"Batde5_23650",6.5,4,16,19.5
"Batde5_10159",182,49,120,108
"Batde5_34664",904,323,235,223
"Batde5_23655",54,16,9,17
"Batde5_34665",741,223,466,578
"Batde5_23657",206,41,49,51
"Batde5_34666",181,35,30,14
"Batde5_23659",226,61,81,69
"Batde5_10265",337,116,252,264
"Batde5_16118",629,199,217,151
"Batde5_34669",326,110,373,405
"Batde5_33018",209,38,34,29
"Batde5_87080",51,21,4,7
"Batde5_10135",445,170,186,126
"Batde5_23666",188,79,538,588
"Batde5_19082",1063,323,132,68
"Batde5_7145",753,198,299,226
"Batde5_34672",2305,747,1042,955
"Batde5_19087",1847,479,697,570
"Batde5_36759",480,142,70,47
"Batde5_7789",393,107,33,26
"Batde5_19091",288,76,51,49
"Batde5_10147",779,250,68,58
"Batde5_87003",1288,419,1051,775
"Batde5_87004",205,50,37,57
"Batde5_19096",913,266,250,133
"Batde5_19098",1566,457,2488,2630
"Batde5_87007",1986,531,446,288
"Batde5_23680",461,134,67,37
"Batde5_10009",47,12,20,15
"Batde5_19102",2298,821,322,201
"Batde5_87010",73,28,27,29
"Batde5_87011",1344,453,3262,3500
"Batde5_23684",890,270,184,113
"Batde5_34680",3839,1047,6602,7036
"Batde5_36763",1581,457,3330,4095
"Batde5_3220",941,240,469,451
"Batde5_87016",323,66,233,217
"Batde5_7267",74,21,33,37
"Batde5_87017",782,215,620,499
"Batde5_87018",346,100,147,117
"Batde5_87310",591,213,427,392
"Batde5_87019",1072,342,270,161
"Batde5_23692",594,163,86,51
"Batde5_87311",122,29,16,18
"Batde5_23694",269,89,24,20
"Batde5_23695",150,62,29,22
"Batde5_36764",209,79,81,73
"Batde5_87075",65,13,30,45
"Batde5_87074",31,8,23,14
"Batde5_34685",2394,701,3593,3246
"Batde5_19105",1089,353,292,168
"Batde5_23700",63,16,34,19
"Batde5_23701",75,42,15,5
"Batde5_5585",26,10,6,3
"Batde5_36766",311,110,120,105
"Batde5_16153",12,5,9,6
"Batde5_9948",407,132,66,39
"Batde5_23706",262,70,47,26
"Batde5_34689",149,40,37,34
"Batde5_23708",4,7,5,3
"Batde5_23709",52,13,54,69
"Batde5_36768",3547,1182,11062,12244
"Batde5_23711",181,52,27,18
"Batde5_87030",296,63,56,28
"Batde5_87032",1413,440,3265,2980
"Batde5_87033",398,112,66,43
"Batde5_87034",207,88,39,44
"Batde5_87035",903,305,112,70
"Batde5_23718",242,70,33,28
"Batde5_10083",166,51,46,23
"Batde5_87316",457,130,1138,1320
"Batde5_23720",438,139,253,273
"Batde5_34692",824,256,233,145
"Batde5_36772",1769,452,409,238
"Batde5_19117",3720,1206,449,250
"Batde5_87039",348,91,83,88
"Batde5_87317",102,44,28,36
"Batde5_87040",1628,568,1883,1980
"Batde5_87041",1187,390,117,62
"Batde5_10044",98,26,34,13
"Batde5_29739",606,175,473,307
"Batde5_87318",95,61,16,13
"Batde5_87045",120,27,22,12
"Batde5_10179",24,5,16,6
"Batde5_87319",170,64,251,329
"Batde5_16167",11236,3098,15565,16485
"Batde5_31536",430846,120277,696597,648779
"Batde5_87320",681,214,1459,1361
"Batde5_87048",499,163,387,472
"Batde5_87049",109,38,114,101
"Batde5_87050",192,52,66,43
"Batde5_87051",714,217,444,301
"Batde5_31537",1805,576,260,204
"Batde5_23739",488,146,76,35
"Batde5_34698",239,108,39,38
"Batde5_23741",34,16,5,1
"Batde5_34699",321,107,203,145
"Batde5_19133",622,219,117,48
"Batde5_810",127,63,26,12
"Batde5_87068",364,124,46,40
