"","Sporangia.r1","Sporangia.r2","Sporangia.r3","Zoospore.r1","Zoospore.r2","Zoospore.r3"
"HPOL_000947-RA",892,509,375,480,1223,192
"HPOL_000948-RA",110,56,57,19,154,76
"HPOL_000949-RA",133,85,77,82,269,109
"HPOL_000950-RA",148,72,100,65,289,159
"HPOL_000951-RA",2384,973,1307,1236,3638,1977
"HPOL_000952-RA",1522,504,601,494,1671,791
"HPOL_000953-RA",429,215,335,251,672,615
"HPOL_002548-RA",504,223,309,191,628,287
"HPOL_000954-RA",329,75,104,126,247,73
"HPOL_004971-RA",233,132,70,88,355,19
"HPOL_004972-RA",3659,1594,1954,2473,7206,3796
"HPOL_004038-RA",326,140,112,199,498,95
"HPOL_004039-RA",72,51,39,76,186,86
"HPOL_004040-RA",402,180,180,196,608,299
"HPOL_004041-RA",1667,756,661,889,2990,1065
"HPOL_002261-RA",332,135,137,80,446,189
"HPOL_002262-RA",1556,765,790,665,2438,1474
"HPOL_003480-RA",492.075973790658,281.03637999591,342.469267778296,297.077310368519,686.785773835849,430.573971653405
"HPOL_002549-RA",392,108,42,62,193,45
"HPOL_003481-RA",220,101,105,122,453,156
"HPOL_003482-RA",862,494,336,499,1583,595
"HPOL_003483-RA",914,373,506,465,1580,919
"HPOL_002153-RA",25,4,22,25,15,4
"HPOL_002154-RA",78,28,49,54,123,67
"HPOL_002155-RA",1312,700,415,830,2304,780
"HPOL_002156-RA",136,76,95,78,308,326
"HPOL_002893-RA",6167,2873,3187,2240,8215,4745
"HPOL_002894-RA",51,21,40,21,29,52
"HPOL_002895-RA",465,210,163,226,719,146
"HPOL_004141-RA",259,112,196,139,441,288
"HPOL_002896-RA",562,288,265,260,1162,542
"HPOL_002853-RA",250,88,28,58,209,58
"HPOL_002854-RA",929,446,320,447,1754,754
"HPOL_004982-RA",797,405,373,279,1373,758
"HPOL_003581-RA",391,245,186,327,818,198
"HPOL_003582-RA",4014,1835,1507,1793,6160,2714
"HPOL_003583-RA",450,117,100.999999989746,77,266,87
"HPOL_003533-RA",3665,1712,1554,1489,5625,3002
"HPOL_003534-RA",268,128,149,143,517,321
"HPOL_003535-RA",1107,659,576,917,3658,2318
"HPOL_004142-RA",367,150,184,143,553,347
"HPOL_001706-RA",204,91,86,81,379,160
"HPOL_001707-RA",4074,2080,1493,2006,6246,2359
"HPOL_001708-RA",2222,1139,857,975,4005,877
"HPOL_001709-RA",88,64,49,53,145,124
"HPOL_001710-RA",738,284,252,282,835,302
"HPOL_001711-RA",104,62,42,38,124,47
"HPOL_001712-RA",673,330,405,387,1326,1387
"HPOL_001713-RA",731,334,295,339,1383,666
"HPOL_004983-RA",550,151,177,165,459,181
"HPOL_004984-RA",238,44,77,85,238,46
"HPOL_004143-RA",395,201,114,224,467,162
"HPOL_003456-RA",60,21,34,22,109,47
"HPOL_003457-RA",34,9,37,5,73,45
"HPOL_003458-RA",490,239,265,211,662,445
"HPOL_003459-RA",1691,685,850,917,2440,908
"HPOL_002272-RA",1397,680,719,593,2456,1351
"HPOL_002273-RA",164,70,83,41,250,135
"HPOL_004986-RA",87,24,9,26,30,28
"HPOL_004987-RA",145,43,82,56,243,49
"HPOL_004988-RA",47,12,19,50,69,25
"HPOL_004991-RA",1224,514,479,881,2871,968
"HPOL_005383-RA",566,296,253,314,1125,522
"HPOL_001028-RA",796,372,378,399,1408,510
"HPOL_003431-RA",1617,761,655,566,2507,863
"HPOL_003432-RA",518,187,299,66,200,139
"HPOL_003433-RA",84,31,36,5,48,27
"HPOL_003551-RA",1126,505,553,362,1494,655
"HPOL_003552-RA",202,106,61,100,272,65
"HPOL_004996-RA",132,46,115,28,81,57
"HPOL_004997-RA",8709,3487,7639,1164,3170,1018
"HPOL_004998-RA",16670,7321,1307,6605,18869,7072
"HPOL_004999-RA",662.129414640564,290.312207270833,322.725457160843,224.050102925968,803.477858656046,487.603834729451
"HPOL_002563-RA",187,108,70,47,382,96
"HPOL_005384-RA",915,552,389,618,1669,419
"HPOL_002564-RA",1597,857,576,782,2592,912
"HPOL_002565-RA",273,141,117,138,443,130
"HPOL_002664-RA",639,304,241,253,971,252
"HPOL_002665-RA",588,261,323,364,931,654
"HPOL_002666-RA",2847,1168,770,1315,4136,5960
"HPOL_002667-RA",180,67,39,56,104,28
"HPOL_002675-RA",807,346,191,325,728,159
"HPOL_002676-RA",97,23,11,22,76,19
"HPOL_002677-RA",216,118,92,88,311,74
"HPOL_002678-RA",644,331,296,352,1002,1014
"HPOL_005385-RA",185,65,118,58,379,250
"HPOL_005013-RA",71,41,66,57,187,42
"HPOL_005014-RA",289,146,171,193,711,313
"HPOL_005015-RA",385,188,62,182,544,124
"HPOL_000774-RA",213,60,47,61,110,36
"HPOL_000775-RA",944,422,334,344,1293,664
"HPOL_000776-RA",381,153,174,174,552,332
"HPOL_000777-RA",713,358,352,113,816,751
"HPOL_000778-RA",462,219,300,146,444,431
"HPOL_000779-RA",154,67,58,74,353,284
"HPOL_000780-RA",340,189,202,447,1423,373
"HPOL_001258-RA",484,205,329,270,1019,527
"HPOL_000781-RA",547,210,258,283,901,271
"HPOL_000782-RA",741,395,264,554,1849,687
"HPOL_000783-RA",273,101,136,143,432,229
"HPOL_000784-RA",666,300,283,321,1175,416
"HPOL_000785-RA",279,125,132,95,341,305
"HPOL_000786-RA",1514,798,497,728,2119,503
"HPOL_002274-RA",421,263,315,166,735,203
"HPOL_002275-RA",1104,624,700,556,1690,1182
"HPOL_002276-RA",63,13,16,20,60,28
"HPOL_002277-RA",103971,46284,27178,49923,155813,54262
"HPOL_001259-RA",2153,1215,1043,1455,4609,2218
"HPOL_002278-RA",1915,833,430,738,2721,931
"HPOL_003284-RA",550,223,364,208,677,440
"HPOL_002385-RA",723,359,506,355,1258,939
"HPOL_002386-RA",558,239,308,206,704,432
"HPOL_002387-RA",122,30,15,29,79,19
"HPOL_002388-RA",206,65,40,46,138,34
"HPOL_002389-RA",6281,3994,2599,5189,12647,3734
"HPOL_005003-RA",692,402,359,268,1306,829
"HPOL_005004-RA",5143,2104,2050,2744,9000,3209
"HPOL_003526-RA",1930,749,723,1045,2702,1200
"HPOL_001260-RA",580.83911533622,311.912733023987,315.497323471494,353.408758474435,1049.53295905518,474.825846530603
"HPOL_003527-RA",1391,647,767,465,1744,1782
"HPOL_003528-RA",98,31,62,50,151,62
"HPOL_003529-RA",3710,1563,1800,1549,4497,2561
"HPOL_005019-RA",109.796452373289,56.8885722481128,27.7138263439835,93.5368917325369,196.504821079226,52.0641165305318
"HPOL_005020-RA",971,473,246,456,1588,500
"HPOL_005021-RA",400.883660787623,137.081444168301,187,61.0882463596289,184.361509983685,117
"HPOL_005005-RA",345,144,190,185,629,313
"HPOL_005006-RA",1377,679,660,737,2153,1059
"HPOL_005007-RA",71,19,77,25,102,45
"HPOL_005008-RA",462,239,237,170,837,263
"HPOL_001261-RA",441.16088466378,204.087266976013,312.502676528506,170.591241525565,738.467040944825,736.174153469397
"HPOL_003539-RA",145,54,61,31,187,104
"HPOL_003540-RA",1527,798,632,607,2297,1362
"HPOL_005009-RA",93,33,17,26,91,26
"HPOL_005010-RA",298,148,282,113,365,610
"HPOL_002279-RA",1315.00767473058,624.409434073684,757.935253576972,637.243268003378,1956.44691092178,1046.78212717029
"HPOL_002280-RA",725,307,152,422,1361,612
"HPOL_002281-RA",596,298,393,229,961,397
"HPOL_003646-RA",2884,1368,841,1526,4502,7721
"HPOL_003647-RA",1762,939,525,898,3088,659
"HPOL_005027-RA",7290,2449,555,1591,4594,8781
"HPOL_005363-RA",975.056709081033,503.818467310468,307.734750077545,456,1500.49245667227,532.946273772027
"HPOL_005028-RA",819,402,493,362,1730,1285
"HPOL_000185-RA",618,252,487,298,975,738
"HPOL_000186-RA",719,255,362,295,1187,648
"HPOL_000187-RA",946,449,595,433,1579,1092
"HPOL_000188-RA",363.509545031279,130.542711714392,280.513423984475,141.157183125693,488.333110787575,488.597183331295
"HPOL_000189-RA",420,216,271,202,675,506
"HPOL_000190-RA",300,133,133,167,423,227
"HPOL_000191-RA",1806,724,375,774,2289,2166
"HPOL_005011-RA",1152,521,492,668,2256,901
"HPOL_005012-RA",86,41,106,54,134,100
"HPOL_005364-RA",611,268,320,295,1036,575
"HPOL_005016-RA",229,89,53,100,303,338
"HPOL_005017-RA",133,48,58,20,184,104
"HPOL_005018-RA",874,378,443,272,1321,815
"HPOL_003564-RA",2842,1544,964,3152,8350,2810
"HPOL_003565-RA",248,91,171,93,310,426
"HPOL_003566-RA",890,431,400,533,1657.56668382398,691
"HPOL_005036-RA",195,111,126,123,459,228
"HPOL_005037-RA",339,161,163,176,546,216
"HPOL_005038-RA",942,416,508,458,1553,968
"HPOL_000217-RA",490,213,318,293,1255,745
"HPOL_005365-RA",1578,472,259,324,1101,198
"HPOL_000218-RA",321,174,221,118,275,68
"HPOL_000219-RA",130,51,74,62,177,58
"HPOL_000220-RA",588,162,133,192,415,90
"HPOL_000221-RA",130,46,60,67,190,161
"HPOL_000745-RA",263,113,115,126,449,403
"HPOL_000746-RA",410,236,157,139,666,275
"HPOL_000747-RA",275,137,185,163,473,496
"HPOL_000748-RA",89,39,36,47,202,111
"HPOL_000749-RA",278,118,135,94,372,605
"HPOL_000750-RA",865,472,258,357,1095,426
"HPOL_005366-RA",480,220,184,187,786,295
"HPOL_001029-RA",185,64,74,108,293,205
"HPOL_000751-RA",1413,658,689,384,2153,978
"HPOL_001309-RA",907,399,490,389,1168,839
"HPOL_001310-RA",373.191324015264,195.494601756528,144.493013212557,175.376205048962,696.4104676931,461.93652328264
"HPOL_001311-RA",221.808675984736,97.5053982434721,118.506986787443,118.623794951038,496.5895323069,179.06347671736
"HPOL_001312-RA",1592,678,893,782,3298,1792
"HPOL_001313-RA",2555.36347026955,1464.66454548521,358.461768086611,977.555576181332,1816.61237520447,60.2959205695612
"HPOL_002282-RA",249,136,97,126,364,167
"HPOL_002283-RA",771,446,289,216,1242,572
"HPOL_002284-RA",900,353,482,308,1249,846
"HPOL_002285-RA",335,166,223,245,621,420
"HPOL_005367-RA",170,83,85,143,563,177
"HPOL_002286-RA",241.476144401851,114.964710783411,42.4317868338582,85.9902279315146,313.448204328318,110.25724144865
"HPOL_002491-RA",1128,618,433,616,1919,289
"HPOL_002492-RA",766,367,563,413,1477,1244
"HPOL_002493-RA",2498,1242,4113,1644,3517,1668
"HPOL_002494-RA",1628,776,1936,817,2216,715
"HPOL_002495-RA",189,109,85,98,523,481
"HPOL_005039-RA",1052.48347641168,470.940852234598,529.803250535587,543.313916779074,1938.54021145279,832.212622432151
"HPOL_005040-RA",392,129,46,79,284,61
"HPOL_000445-RA",555,234,119,295,864,188
"HPOL_000446-RA",56,15,27,33,91,77
"HPOL_005370-RA",2680,1222,1245,1162,3933,1701
"HPOL_000447-RA",249,125,92,141,367,219
"HPOL_000448-RA",641,352,223,168,1035,430
"HPOL_000449-RA",2427,1017,967,1624,4492,1700
"HPOL_000450-RA",86,59,24,57,168,78
"HPOL_000451-RA",2428,1066,1165,1601,5075,1345
"HPOL_000452-RA",458,196,173,315,790,299
"HPOL_000453-RA",1510,720,789,725,2352,1397
"HPOL_000454-RA",3104,1572,1342,1520,4978,2166
"HPOL_003163-RA",493,226,281,540,1648,612
"HPOL_003164-RA",300,164,135,383,1036,409
"HPOL_005371-RA",2723,1226,1180,1056,4319,3202
"HPOL_003165-RA",516,228,318,219,852,604
"HPOL_003166-RA",278,130,145,79,331,290
"HPOL_003154-RA",543,249,295,284,1096,602
"HPOL_003155-RA",824,376,389,428,1349,707
"HPOL_003156-RA",264,123,81,183,434,167
"HPOL_003157-RA",117.038278044313,55.3748838844437,39.7922863827956,41.0435769070517,185.145342912011,104.844168784485
"HPOL_003158-RA",664,293,160,187,799,575
"HPOL_001395-RA",362,185,121,147,495,138
"HPOL_001396-RA",49,9,15,10,51,13
"HPOL_001397-RA",713,329,435,316,1232,736
"HPOL_005372-RA",251,94,64,94,268,71
"HPOL_001398-RA",46,16,23,7,30,32
"HPOL_000599-RA",51,28,69,32,80,32
"HPOL_000600-RA",2131,851,769,837,2277,1023
"HPOL_000601-RA",5912,3047,2592,3218,10186,8465
"HPOL_000602-RA",1277,872,487,1350,4336,842
"HPOL_000603-RA",271,124,103,192,827,195
"HPOL_000604-RA",455.049040536918,113.251900792474,122.910246290882,129.775518629006,328.852894789793,73.5713421566151
"HPOL_000605-RA",135.950959463083,42.7480992075257,32.0897537091184,54.2244813709935,96.1471052102072,25.4286578433849
"HPOL_000606-RA",90.473966505811,35.7287149035445,24.472884193608,67.7584911541379,78.7553071678729,26.1620074116241
"HPOL_000960-RA",24,9,12,6,41,18
"HPOL_005373-RA",525,239,288,193,876,666
"HPOL_000961-RA",3387,1530,1737,2364,6435,3026
"HPOL_000962-RA",154,51,54,98,236,79
"HPOL_000963-RA",13,4,12,0,5,9
"HPOL_000964-RA",459,169,318,214,680,365
"HPOL_000965-RA",940,309,763,331,1045,1000
"HPOL_000966-RA",165,93,78,92,283,64
"HPOL_005031-RA",55,34,29,13,105,72
"HPOL_003612-RA",1614,726,624,925,3017,1319
"HPOL_003613-RA",200,103,135,200,465,277
"HPOL_003614-RA",831,218,113,219,647,138
"HPOL_005374-RA",512,246,239,219,619,245
"HPOL_003615-RA",60,10,25,37,37,14
"HPOL_002287-RA",213.203547626711,82.1114277518872,90.2861736560165,88.4631082674631,312.495178920774,107.935883469468
"HPOL_002288-RA",222,116,138,120,282,140
"HPOL_002289-RA",599,320,225,243,916,195
"HPOL_001903-RA",426,189,182,308,818,1023
"HPOL_002897-RA",68,39,40,42,138,58
"HPOL_002898-RA",0,0,0,0,2,0
"HPOL_002899-RA",7,1,5,8,10,1
"HPOL_002900-RA",253,54,58,77,180,32
"HPOL_001976-RA",136,57,47,45,187,124
"HPOL_005375-RA",134,60,69,18,180,38
"HPOL_001977-RA",413,197,183,190,615,264
"HPOL_001978-RA",64,20,34,41,91,42
"HPOL_001979-RA",1795,765,849,740,2307,1101
"HPOL_001980-RA",280,108,150,129,456,147
"HPOL_001981-RA",720,305,290,322,913,528
"HPOL_001982-RA",776,285.991566101201,551.60643325996,332,985.205309912411,540
"HPOL_003939-RA",372,151,180,159,573,414
"HPOL_003940-RA",365,99,55,56,260,20
"HPOL_003941-RA",75,20,14,15,125,101
"HPOL_003942-RA",547,257,258,342,633,357
"HPOL_001262-RA",287,124,148,167,545,284
"HPOL_000756-RA",4311,1920,1876,1862,5853,2564
"HPOL_000757-RA",2119,1061,1336,1022,3589,2665
"HPOL_000758-RA",123,76,35,77,217,85
"HPOL_000759-RA",2065,964,1160,1003,3252,2384
"HPOL_002876-RA",143,37,80,63,178,94
"HPOL_002877-RA",511,244,365,374,891,1019
"HPOL_002878-RA",1314,618,402,542,1490,2330
"HPOL_002879-RA",661.723906833869,355,315.405627154765,329,1270.78076992268,476.742346010644
"HPOL_002880-RA",32,17,4,1,20,0
"HPOL_005042-RA",434,195,132,191,563,291
"HPOL_001263-RA",174,52,60,47,189,42
"HPOL_005043-RA",341,167,241,357,917,560
"HPOL_005044-RA",646,339,331,253,951,314
"HPOL_001215-RA",111,37,89,50,189,144
"HPOL_001216-RA",135,77,92,28,171,164
"HPOL_001217-RA",42,18,13,12,46,17
"HPOL_001218-RA",3235,1644,1375,1383,5282,1954
"HPOL_001219-RA",138,38,45,18,124,90
"HPOL_001220-RA",51,18,42,11,100,83
"HPOL_001283-RA",526,257,194,276,742,297
"HPOL_001284-RA",132.512689302059,39.1307788943341,79.9061557537431,28.1365003284456,178.825050090124,101.87558322896
"HPOL_001264-RA",2493.06996903772,1008.89031870389,1198.15118900735,808,2695.67041584559,2199.99408929886
"HPOL_001030-RA",118,42,85,50,209,148
"HPOL_001285-RA",366.487310697941,185.869221105666,131.093844246257,113.863499671554,437.174949909876,178.12441677104
"HPOL_001286-RA",429,242,168,175,577,259
"HPOL_001287-RA",651,352,143,1959,5851,235
"HPOL_001288-RA",813,414,507,337,1120,1900
"HPOL_001289-RA",1323,538,794,475,1587,2718
"HPOL_005049-RA",708,292,305,164,1012,350
"HPOL_005050-RA",263,157,149,165,505,275
"HPOL_000125-RA",380,175,138,233,825,272
"HPOL_000126-RA",282,155,120,139,577,191
"HPOL_000127-RA",1742,928,739,1034,3308,3059
"HPOL_001265-RA",331,151,129,193,556,83
"HPOL_000128-RA",2038,927,949,1035,3412,1292
"HPOL_000129-RA",2441,1120,1331,1191,3945,3109
"HPOL_000130-RA",2821,1153,1440,1610,4728,2341
"HPOL_000131-RA",927,500,405,639,2185,728
"HPOL_000132-RA",268,149,111,111,565,166
"HPOL_000133-RA",406,160,202,109,456,184
"HPOL_000134-RA",160.9142624631,75.5421444240917,109.089125316064,100.220873028409,344.453420039977,122.928514473791
"HPOL_000135-RA",431,256,255,265,901,408
"HPOL_000136-RA",1009,560,568,370,1669,837
"HPOL_000137-RA",680,221,88,230,517,113
"HPOL_001266-RA",6988.93003096228,3215.10968129611,3826.84881099265,2508,8923.32958415441,4934.00591070114
"HPOL_005045-RA",526,194,219,188,627,411
"HPOL_005046-RA",487.228940642354,190.181532689532,454,231,1051.58208844571,1645.6507568392
"HPOL_002818-RA",2965,1406,724,1401,5407,1922
"HPOL_002819-RA",1036,520,702,500,1863,1313
"HPOL_002820-RA",750,421,289,415,1286,344
"HPOL_005052-RA",831,283,197,194,690,202
"HPOL_002537-RA",2169,1036,809,948,3215,1920
"HPOL_002538-RA",304,113,146,162,396,114
"HPOL_002539-RA",600,284,270,208,811,1166
"HPOL_000410-RA",185,93,118,79,276,138
"HPOL_004246-RA",83,26,28,23,167,133
"HPOL_000411-RA",256,126,190,165,466,413
"HPOL_000412-RA",241,56,148,108,496,446
"HPOL_000413-RA",80,35,96,45,151,64
"HPOL_000414-RA",105,56,53,63,136,105
"HPOL_000415-RA",1021.35905323502,515.47395336817,913.482067848799,598.395867176186,1707.50877451606,1022.6373984042
"HPOL_000416-RA",613,274,281,228,959,509
"HPOL_000417-RA",266.640946764983,149.52604663183,338.517932151201,181.604132823814,409.491225483935,305.362601595796
"HPOL_000300-RA",17302.3588168053,9281.33814517912,6357.61371601814,6720.5701605927,33036.7321021611,13282.4062052649
"HPOL_000301-RA",1919,925,1009,598,2787,1751
"HPOL_000302-RA",321,161,179,158,601,205
"HPOL_004247-RA",967,483,556,333,1071,863
"HPOL_000303-RA",710.092235100406,364.594671203998,284.288341590459,353.283859078801,1033.64569342782,492.748964284337
"HPOL_000304-RA",1064,467,500,566,2020,787
"HPOL_000305-RA",58,24,39,55,135,35
"HPOL_000306-RA",705,350,273,281,1117,268
"HPOL_000307-RA",506.23540994905,220.937814851952,242.994915334422,308.92154316887,776.653367761399,322.753630530306
"HPOL_001637-RA",59,23,16,6,56,0
"HPOL_001638-RA",255,123,118,180,385,19
"HPOL_001639-RA",448,191,194,202,563,195
"HPOL_001640-RA",177,89,86,116,260,79
"HPOL_001641-RA",1284,645,628,571,1775,1048
"HPOL_004248-RA",239,101,92,64,326,220
"HPOL_001642-RA",1113,686,609,958,2830,749
"HPOL_005070-RA",1116,501,533,509,1951,1162
"HPOL_005065-RA",896,363,486,462,1736,1059
"HPOL_005053-RA",777,297,141,273,660,287
"HPOL_005054-RA",291,115,112,135,334,133
"HPOL_005055-RA",143,81,93,133,218,96
"HPOL_002316-RA",476,220,316,212,748,454
"HPOL_002317-RA",770,426,555,329,1363,651
"HPOL_002318-RA",734,344,303,248,1008,565
"HPOL_002319-RA",125,30,27,85,114,38
"HPOL_004249-RA",224,117,125,91,403,213
"HPOL_002320-RA",156,39,34,50,114,20
"HPOL_002321-RA",249,78,151,127,323,209
"HPOL_005056-RA",264,81,80,57,210,40
"HPOL_004484-RA",998.79292419731,440.619479554234,412.610911619269,537.009504480122,2087.02351426675,1888.04243955184
"HPOL_004485-RA",1432,686,998,485,2094,1538
"HPOL_005059-RA",1506,721,904,692,1828,1191
"HPOL_005060-RA",1981,505,372,436,1293,241
"HPOL_005057-RA",439,114,49,72,239,92
"HPOL_005058-RA",1178,369,235,211,689,304
"HPOL_003597-RA",70,28,24,17,125,53
"HPOL_004250-RA",491,220,207,213,702,416
"HPOL_003598-RA",2085,886,872,1148,3719,814
"HPOL_003599-RA",83,23,42,84,77,18
"HPOL_003600-RA",117,58,21,64,208,110
"HPOL_003601-RA",168,95,74,99,281,181
"HPOL_003746-RA",1647,793,1018,1406,4587,2172
"HPOL_001543-RA",73,32,10,13,119,17
"HPOL_001544-RA",2453,1135,1238,913,3450,1866
"HPOL_001545-RA",773,390,330,272,1252,617
"HPOL_001546-RA",937,496,473,349,1511,3734
"HPOL_003318-RA",140,54,42,63,186,152
"HPOL_002559-RA",9.31558452678352,0,5.30003689619189,2,11,6
"HPOL_003319-RA",161,34,19,24,111,22
"HPOL_003320-RA",260,118,131,142,438,82
"HPOL_005061-RA",3486,1590,1081,2145,6967,5677
"HPOL_005062-RA",26,4,13,23,52,63
"HPOL_005063-RA",2359,1328,960,1467,4213,954
"HPOL_005064-RA",40,18,10,17,45,13
"HPOL_001191-RA",512,256,187,174,711,95
"HPOL_001192-RA",1089,331,322,307,891,266
"HPOL_001193-RA",1488,664,720,555,2595,2084
"HPOL_001194-RA",1269,485,466,373,1285,607
"HPOL_002560-RA",244.518855228004,74.0593068041143,50.50529528219,63.6507354679577,141.767760897055,27.8313691846526
"HPOL_002334-RA",1075,486,346,396,1417,1427
"HPOL_002335-RA",399,243,175,273,856,343
"HPOL_002336-RA",821,424,443,380,1291,509
"HPOL_002337-RA",4864,2473,1517,2235,7717,3253
"HPOL_002338-RA",267,136,108,226,758,307
"HPOL_005071-RA",253,60,104,42,239,36
"HPOL_005072-RA",863,399,371,365,1347,343
"HPOL_003715-RA",4980,2333,2554,2486,7802,4225
"HPOL_003716-RA",1080,530,618,483,1910,1010
"HPOL_003717-RA",307,201,175,145,480,439
"HPOL_002561-RA",749.893675177718,422.144344603872,352.390508611186,349.264532998141,1045.42561757706,167.595439081478
"HPOL_001031-RA",4698,3234,2000,5360,6689,878
"HPOL_003718-RA",21.059103867719,6.19219781912926,5.586692493674,11.1949882292083,4.2996498448961,0.00979518331891613
"HPOL_003799-RA",1147,533,410,355,1296,508
"HPOL_003800-RA",466,246,243,175,585,371
"HPOL_003801-RA",316,136,148,185,602,259
"HPOL_002369-RA",486,271,248,144,765,325
"HPOL_002370-RA",205,96,41,102,179,119
"HPOL_002371-RA",1312,677,399,753,3114,6370
"HPOL_005078-RA",1404,833,754,653,2450,1615
"HPOL_000625-RA",281,89,93,145,243,85
"HPOL_000626-RA",132,40,36,87,162,111
"HPOL_002562-RA",574,201,310,192,703,296
"HPOL_000627-RA",575,313,414,116,683,419
"HPOL_000628-RA",74,34,46,27,128,69
"HPOL_005079-RA",591,298,383,306,943,587
"HPOL_005080-RA",268,76,122,179,340,67
"HPOL_000931-RA",174,86,110,62,280,195
"HPOL_000932-RA",1132,486,454,875,3673,1056
"HPOL_000933-RA",337,110,199,140,435,564
"HPOL_000934-RA",2661,1259,1176,994,3333,2624
"HPOL_005098-RA",195,89,48,75,372,86
"HPOL_005099-RA",1036,520,453,500,2072,763
"HPOL_005382-RA",293,150,411,226,516,259
"HPOL_005100-RA",968,342,319,393,1139,453
"HPOL_005101-RA",25,13,9,18,49,13
"HPOL_001341-RA",1542,742,896,493,2020,1552
"HPOL_001342-RA",923,418,536,390,1150,748
"HPOL_002326-RA",20.2557494591117,9.2389877498698,13.458945999572,7.35583132319182,33.3909663850149,53.5851967344795
"HPOL_002327-RA",133.744250540888,58.7610122501302,105.541054000428,74.6441686768082,200.609033614985,182.414803265521
"HPOL_002328-RA",113,69,76,40,244,127
"HPOL_002329-RA",115,52,73,43,152,150
"HPOL_002330-RA",50,20,8,26,46,0
"HPOL_002331-RA",161,72,64,116,400,203
"HPOL_000988-RA",0.000232074820763145,0,8.27426479982655,19.9287553283118,0,0
"HPOL_002332-RA",236,117,93,127,644,269
"HPOL_002333-RA",583,292,270,286,849,364
"HPOL_005092-RA",499,236,291,233,708,592
"HPOL_005093-RA",316,121,90,89,289,169
"HPOL_005087-RA",3226,1732,1463,1513,5244,2986
"HPOL_001200-RA",105,51,86,53,212,136
"HPOL_001201-RA",526,272,199,209,805,196
"HPOL_001202-RA",69,30,34,25,116,124
"HPOL_001203-RA",548,302,191,200,914,164
"HPOL_001204-RA",565,348,346,580,1772,523
"HPOL_000989-RA",1402,624,702,469,2093,1932
"HPOL_001205-RA",117,51,81,52,137,72
"HPOL_001206-RA",907,418,343,360,1209,546
"HPOL_001207-RA",152,83,112,63,316,144
"HPOL_002290-RA",795,402,319,330,1267,447
"HPOL_002291-RA",155,34,50,18,124,38
"HPOL_002292-RA",1403.52446427583,562.222283847032,447.009133077373,662.926901113383,1852.56232573981,647.079583210512
"HPOL_002293-RA",27.475535724168,1.77771615296834,17.9908669226266,13.0730988866167,65.4376742601941,45.9204167894879
"HPOL_002294-RA",1324,820,540,399,1948,376
"HPOL_002295-RA",257,99,84,89,221,64
"HPOL_005103-RA",1339,751,836,547,2470,1475
"HPOL_000990-RA",599,317,215,160,404,470
"HPOL_005104-RA",74,39,32,8,114,60
"HPOL_005088-RA",122.480004787406,49.4141454649185,39.3045718909879,71,218,138.806763579063
"HPOL_005089-RA",1742,869,554,450,1954,1006
"HPOL_005090-RA",2221,1150,621,1060,3749,1150
"HPOL_005091-RA",60.661317321445,15,29.6848818326306,31,39,73
"HPOL_003794-RA",887,459,553,248,1250,640
"HPOL_003795-RA",171,109,131,147,301,245
